Address,CountryCode,Nickname,Fingerprint,Bandwidth,Flags,Guard,Middle,Exit
207.32.217.165,US,Quetzalcoatl,7C6686190CE6E8A0A1A5B5B845BF3F14D252D0DF,4800,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
89.58.7.177,DE,AlexPommes,7C73B2E52AAFAEEE11BAA4379D6CF09899EC0E1F,24000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
45.136.29.221,DE,hopfenspace0,7C80E6E91AF12DA27C15F6EA099E73499D613C18,19000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
45.151.167.11,DE,artikel10ams06,7C8EEE2FC9EE8533622BEECA419DBBFEA31300FD,11000,Exit Fast Running Stable Valid,No,No,Yes
139.162.11.98,SG,singaporemickey,7C94B3F55137B026E8903D612E234EAD592A14FF,580,Fast Running Stable Valid,No,No,No
203.122.194.115,AU,OptimusPrime,7C95058AA6E78461B8A6BD38E2A9EED3BA4D4D8A,480,Fast HSDir Running Stable V2Dir Valid,No,No,No
167.235.15.221,DE,Unnamed,7C9B6D51C2E129F64A7D2A6FA29A650C4B94812F,7100,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.241.208.243,PL,Quetzalcoatl,7C9FC7C99D7F83980E621BA8D4E0D40FCE53104F,3400,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
79.209.16.5,DE,Brubaker9,7CA2BD8A611DD799AAA4EA5558ABEFD30FDBD9CF,570,Fast Running V2Dir Valid,No,No,No
193.183.98.224,IT,Rigel2IT,7CBC1D4754EF3A62C15CB48C08029C99009E2ECF,6100,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
135.148.53.62,US,taomeba,7CBD6718FF989EE6137448C9FF1A68533ADB1CB5,73000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
45.79.50.161,US,brutus,7CBDC9CFB443830CF73202912F3E4E6EF1598DEB,540,Exit Fast HSDir Running Stable V2Dir Valid,No,No,Yes
185.220.101.174,DE,relayon0174,7CC38A7F33E3FC967B7D047F72E7D13B9CC2DA23,6100,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
45.88.171.103,US,prsv,7D05383B892FBA77C40C56B334C6FC0BD7FE53D9,12000,Fast Running Stable V2Dir Valid,No,No,No
144.21.35.217,NL,none,7D06BF2C460DFAFF2181677558C3BC644A139999,20000,Fast Running V2Dir Valid,No,No,No
184.105.221.249,US,undisclosed,7D277B076A1A044F0FDEE9EAB02CFFF655C29894,6000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
65.39.97.13,US,TorNodeBeta,7D2AAC13CC236854D6A26CAE5004BFAB327724A0,9500,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
193.189.100.195,SE,TORKeFFORG15,7D2EEBF22F0E91025E8E9BF739D8B8237577448B,11000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
193.26.156.87,AT,strawberryfootball,7D3122BC15ED2F387108801EF14D8055EBE9F41D,21000,Fast Running Stable Valid,No,No,No
200.122.181.2,CR,Michelangelo,7D33FC2D047493C6A514F5A4C1D70FCA54EA55DD,780,Exit Fast HSDir Running Stable V2Dir Valid,No,No,Yes
45.134.225.36,DE,bauruine,7D3FE4DD268E05D26B540F84CD3DC40FA6EB80AE,19000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
162.19.246.182,FR,qv,7D81857076F7706518F7C1F3BD33813BABA9CE03,19000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
13.48.6.153,SE,RouTOR,7D8E6E541E11BFC69CF0BE52647CAAC2FD82DEA8,6,Running Stable V2Dir Valid,No,No,No
192.42.116.188,,NTH36R1,7D9221E99110ED3A1A7E0086D68F920EF1D1DB8C,30000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
37.221.193.44,DE,cybr,7DA31D79E52D12685BBE8544E3C557F176B0FC84,3200,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
207.244.238.230,US,Assange006us,7DA3460B7C1C13DCAB3B49EDD6C376CA8562B3C9,1300,Fast Running Stable V2Dir Valid,No,No,No
82.64.135.138,FR,Unnamed,7DA6578717E7857E1F73F8763A0647FCE45F7A1A,2500,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
94.254.94.45,SE,Unnamed,7DAEA6E74A009E3A12CB6EA7A0E5F6FA51A7CF87,6,Running Stable V2Dir Valid,No,No,No
51.77.71.247,FR,tetraegis,7DC499EA72BF553D3CBD1B149167EAA04FD37AA0,39000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
217.79.181.76,DE,ForPrivacyNET,7DEBE8BE0539DC96A66EB73C7AFEC6CC7A6FB2E1,42000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.175.56.120,NO,gunvald,7DEE0F8F19D4C3BF646C8041BC5BE7A9085DFCF4,7300,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
173.230.154.90,US,icanhazfunk,7DF739DF5858ED7AA650B822E0D68AB03658414B,5100,Fast Running Valid,No,No,No
13.39.76.226,FR,seconionnodeskng,7DFA5AC7D0E78CAE7A0C14A7925D0F29B76A8D5F,2000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
77.32.108.46,IT,IAmMrNimbus,7DFC512A8CD8A86F32EDC17FBF3D0379DE4193B1,2300,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
185.195.71.10,CH,AccessNow008,7E006A46A222CE42F84B4A175698B3B593A7B3B7,840,Exit Fast HSDir Running Stable V2Dir Valid,No,No,Yes
90.5.145.12,FR,Renegade,7E02B7565535A1808448CCDCADF2491C58AF733B,37000,Fast Running V2Dir Valid,No,No,No
185.241.208.204,PL,Aramis,7E0D8A3CD0E0CE0146B1BB8C8CC24FC5F1BBED8D,1,Exit Running V2Dir Valid,No,No,Yes
192.211.48.226,US,thoughts,7E1E7281107AF03B4C2C8744C7F82F2924311316,65000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
82.223.84.105,ES,aleph,7E2C3D3AB395E25CD2CE4ACBA4B93E41118EA494,3700,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
92.60.37.105,DE,15T01,7E317CFA44E7B6013DE4BC5F837C376A77179C72,14000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
68.199.156.207,US,livefreeordie,7E327C259E56D1C5D63AB58C71B12DA3054ED8ED,5600,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
199.241.137.182,,ARCNetWork,7E47D28F07443B57F8262E1412936B3E258694A3,5400,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
109.70.100.4,AT,schnittlauch,7E5B10C6AD637667C3419195FBF78EA809DBC8A2,21000,Exit Fast Running Stable Valid,No,No,Yes
92.192.133.96,DE,jl2238,7E6CB729778A5A3BF33333FC270614EA79895BC4,530,Fast Running Stable V2Dir Valid,No,No,No
199.249.230.71,US,Quintex48,7E6E9A6FDDB8DC7C92F0CFCC3CBE76C29F061799,8300,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
206.63.229.144,US,SoftPower,7E7869829BF20078BE00BCEA3B42971F5BD8D585,1,Running Stable V2Dir Valid,No,No,No
192.42.116.176,,NTH24R7,7E95FDF5EF72C6543A448A202AFED4B459E97EA2,20000,Exit Fast Running Stable Valid,No,No,Yes
194.233.84.228,SG,Quetzalcoatl,7E9DFA878DBF52228A4FB13B791C0A524CAA16FE,1800,Exit Fast HSDir Running Stable V2Dir Valid,No,No,Yes
45.66.33.45,NL,dizum,7EA6EAD6FD83083C538F44038BBFA077587DD755,20,Authority Fast Running Stable V2Dir Valid,No,No,No
130.61.94.206,DE,BlockHouse3,7EAB7DFDF64A50B7A40ECEC6583BAF1CE0004CD4,12000,Fast Running Valid,No,No,No
148.251.81.16,DE,falared,7EB91FDB68EAD3A13808D9356DA82605773215F5,12000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
109.70.100.65,AT,schildkroete,7EC4C310D1FB2A7C0943B810946EA354D64A2165,15000,Exit Fast Running Stable Valid,No,No,Yes
188.63.42.224,CH,apollon4,7ECF7038EB883DD0F5E079255FA77F47560171AC,15000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
92.116.74.214,DE,OnionsMakeMeCry,7EE26AACBA1014E13F6D5DD33396F97B17D0098B,820,Fast Running V2Dir Valid,No,No,No
161.8.249.241,AU,Stew1,7EEB4AFED9D2A2CB695B67D2536C024FCBC152E3,85,Running V2Dir Valid,No,No,No
144.76.159.218,DE,BEEzar,7EEDD54E5457DA009E46C91BBF1F443DCEE01968,79000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
31.13.195.248,BG,MaiaAlston,7EF6E998564211FB86881FEA2627AA9119BD9842,420,Fast HSDir Running Stable V2Dir Valid,No,No,No
5.255.98.23,NL,oniondaoftw,7EFD46C8D872902D0AE4B1C648FE318737305761,2500,Exit Fast Running Stable Valid,No,No,Yes
142.11.201.90,US,captain,7F04E089C6BED83E04FB2AE196BDE34B808094F5,60000,Fast Running Stable Valid,No,No,No
185.32.222.237,CH,bauruine,7F0B0ACEEF829710E51CC3EE3A2A0E0C0993255B,29000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
23.129.64.145,US,DevOops,7F0CF3D96C1C910020149EEA5A10294117DC67AA,11000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
159.65.95.66,GB,layka,7F1C0DA9CC05A9F28A3D95369B66EC10ABEFF4B6,400,Fast HSDir Running Stable V2Dir Valid,No,No,No
45.151.167.10,DE,artikel10ams03,7F27E3E2C5DAAC21C90F083D95BD7178DD4B041E,9800,Exit Fast Running Stable Valid,No,No,Yes
185.177.127.34,NL,OceanGhost,7F302F0AACC76835768AF068849CA07D1CC38C5E,63000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
2.58.56.220,NL,Quetzalcoatl,7F35906CE8E33C7FB60E9EA12101AB4CBE13403C,16000,Exit Fast HSDir Running Stable V2Dir Valid,No,No,Yes
31.6.70.71,PL,PolishTatraSheepdog,7F3D20E72A24ED2EBD92AA9C430B805BA389D02B,14000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
193.239.232.102,SE,sveahosting,7F3E59A4EA056F3DF009568D0CFF80F850F5E9A7,29000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.220.101.69,DE,CCCStuttgartBer,7F42AB6F55891982ED92121C631713A8FE584065,24000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
5.255.99.16,NL,Khopesh,7F4B63791F3C3B69DF8EA7174AEE087520052AFA,3800,Fast Running Stable Valid,No,No,No
185.100.85.22,RO,artikel10buc49,7F5581F1BADD1C6798B43B21AF80664BD74C504F,8200,Exit Fast Running Valid,No,No,Yes
192.42.116.217,,NTH20R1,7F583E8B88DB8FB9085B3B4D4AD9D9FF7D161C25,21000,Exit Fast Running Stable Valid,No,No,Yes
185.16.60.194,DE,kinor,7F7D4A34B2FBF3F7757022E6F87CEBA7674D1EB4,420,Fast HSDir Running Stable V2Dir Valid,No,No,No
195.122.183.170,DE,benjamin,7F818150DDE369C72AB32E02419C961DBA839D7B,11000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
2.56.98.121,DE,BienwaldKA05,7F844518369C1A572F3211F40D16F04D76F12878,2100,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.198,,NTH8R3,7F9B6D6FF1036DCBC432FF7EEB8EF92C4DC77F39,19000,Exit Fast Running Stable Valid,No,No,Yes
130.61.149.237,DE,DominicTORetto,7FA71F4090470BC85FD111742F866CEFE8AC4EB7,50000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
199.249.230.110,US,Quintex20,7FA8E7E44F1392A4E40FFC3B69DB3B00091B7FD3,6700,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
65.109.126.37,FI,updog,7FB70F5D870CF5F19E12F33F7CFF6735354F6B4E,27000,Fast HSDir Running Stable V2Dir Valid,No,No,No
202.90.241.38,AU,firehawkSystems,7FC2C027F32822BF6AFEFB9BD792BF3ED31BF3C6,98,Running Stable V2Dir Valid,No,No,No
81.169.129.169,DE,Wackelkontakt,7FC53C8FEB30944C9D0EF0D124B26F7052112FC5,28000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
202.61.236.66,DE,nobo,7FC6853385AC10CD4C74BFCED25B6C30F440A3C3,6200,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
45.141.215.202,PL,Quetzalcoatl,7FE441E277BE331F249DBF8971E5B3D39418845A,4100,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
192.42.116.179,,NTH27R3,7FE5143D6601C5AB5ECD454F48C36D71D0D96971,30000,Exit Fast Running Stable Valid,No,No,Yes
46.142.30.17,DE,G00dT0Kn0w,7FF0A2F04B33C4D233723EAE9C6880A7660A617B,150,Fast Running V2Dir Valid,No,No,No
152.32.131.122,HK,torexithk2,7FF0D1DC4A520987C070059650B2F78A23342F4C,10,Exit Running Stable Valid,No,No,Yes
37.48.120.64,NL,iambaidu,7FF192FF74267E6636F23ECFFB62A4B342417ED3,910,Exit Fast Running Stable V2Dir Valid,No,No,Yes
45.125.166.58,HK,leysen,7FF532820C864280031F410A85FFE403F5F0B857,580,Fast HSDir Running Stable V2Dir Valid,No,No,No
46.254.19.113,RU,cheburaTOR,7FF562CC06296869BE22FB7DBCF664F604657632,9500,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
160.119.249.24,ZA,montrose,801EF80845848E685C4534A2408D32D5443187DF,660,Fast HSDir Running Stable V2Dir Valid,No,No,No
93.241.90.98,DE,MikeDiaIsGone,80228AB5CBD0AC7E911E695BCEED8604528FEBCD,140,Fast HSDir Running Stable V2Dir Valid,No,No,No
152.67.74.156,CH,nyr1,8023C990ADAEFE3909915B64808638A3CA3566F8,1000,Fast Running Stable V2Dir Valid,No,No,No
5.45.109.7,DE,Andreios4Democracy,80280812E45C897F0E06473AE6F3A0487EB2BADB,12000,Fast Running Stable Valid,No,No,No
185.220.101.14,DE,artikel10ber56,8029928877A15A504D92996C65BFD4F0BDF4E702,21000,Exit Fast Running Stable Valid,No,No,Yes
23.153.248.35,US,0x7c0,802D905052FF43467F8A8785153C36076A56E5D6,16000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
45.141.215.21,PL,Aramis,8039659C27E3CB5155CD74FC8CA102BA825FA03B,16000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
123.255.62.137,NZ,Damnation,803FB98BA0FE1709C087E9138CC6096F22083CA5,44,Running Stable V2Dir Valid,No,No,No
92.247.48.183,BG,IJWv3,804C045D11A27C70B089CCCCF5DE46B8279503A6,6100,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.246.128.161,SE,rohtidanoshis,8056080EE822B5CA1A8FFF52B7242A82C5E42FBB,62,Exit Running Stable V2Dir Valid,No,No,Yes
45.86.86.165,RU,relay2,806778E173CC7111767B89CA5F34CAF197E6CB3A,480,Fast HSDir Running Stable V2Dir Valid,No,No,No
51.158.191.33,FR,kc,806F1A2BC111D628EE97619DBEA002514B860AA5,4200,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
83.97.20.70,RO,Unnamed,807BC7B20F57405BFB8A7548FD55673CD26C0D6F,9200,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
212.112.156.88,DK,localPenpal1,807C1F0D6A729268C1F8E2AC72C8EAE2D9D9396F,850,Fast Running Stable V2Dir Valid,No,No,No
91.199.137.50,EE,Unnamed,807FBF273B9C41C7D16F1FE88646EFBC660E38B8,1,Running Stable V2Dir Valid,No,No,No
145.239.1.189,DE,Unnamed,80950F13B7BF3D89267DB02085315B3C0357F008,16,Running Stable V2Dir Valid,No,No,No
78.153.130.88,AT,cherryberries06,80A36AC3C045B1896DE853BB3AC652B8541FA0BD,22000,BadExit Fast MiddleOnly Running Stable Valid,No,Yes,No
23.155.24.4,US,OnionPS9,80A493171F6EFD126A0E0CE5100EA2C6F412AD1B,5100,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
45.134.225.36,DE,bauruine,80A7B26CBDADE9CCEAEC648286CEA43C6AEA1903,18000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
193.11.114.45,SE,mdfnet2,80AAF8D5956A43C197104CEF2550CD42D165C6FB,26000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
104.244.73.229,LU,robzombie,80AC5D2A0206D967C034EEF47A6C35886342C96A,60,Running Stable V2Dir Valid,No,No,No
51.75.246.194,FR,UnicornSpark,80BF1C48E0ECAA5B967BBB61948DA497D7495317,160,Fast HSDir Running Stable V2Dir Valid,No,No,No
94.130.129.15,DE,Oxygen,80C5D67FE13E3A5EDBF4DD42E3816B763D5D434B,4,Running Stable Valid,No,No,No
171.22.130.82,US,AltAddress01,80CA806137BF939FBADF38B106A7BBF631FE0F76,8100,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
47.148.147.203,US,Unnamed,80CD8F67EEBED9D499E03C33B9A9E67F27BFD303,1,Running V2Dir Valid,No,No,No
173.73.115.238,US,CounterIntelligence,80DE41BFEB8D0AD138C1446A6185673D46F2D415,6,Running Stable Valid,No,No,No
192.121.108.236,SE,HjelmEnterprises01,80DF58BB8F1540A71E3DA1590019BAB9D9D00F49,6300,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
74.82.47.194,US,deadbabecafe,80E23F24D5BE0195D2827557D260D1676DEA5451,4200,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
45.154.98.45,NL,Quetzalcoatl,80F322ED0995F27CD26B5A9DE7B804F92E8ACA94,2700,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.35.200.250,SE,ididnteditheconfig,80F597A2715438BDD986E6F7AC8646EEA4E492F0,8400,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
143.47.244.209,GB,TopSnoflake9177,80F5B32F7F2E92DE7A36C884F224E07010D33208,3800,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
83.212.100.100,GR,okeanosrelay3,80F9D9B869020AFFC616DD7BEBFA9F065EFA55AB,4700,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.82.126.172,LV,R8B7,8106D3D43FBD92D5D8EEBC3E5031B268FCDDC425,20000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
83.212.117.37,GR,okeanosrelay2,8128235ECB975FDA82ABBB16BCE438B49F819325,6700,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.197.251.147,DE,skinnynoizze,8129FD4C085A9F9BDEE1330BD32CE2B8B14DC8A2,19000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
136.244.111.163,NL,vol2,812ABBF07A037684FDA0113CD611C3174B26A420,210,Exit Fast HSDir Running Stable V2Dir Valid,No,No,Yes
45.95.169.226,HR,Baden,8132E9164F4118815C499DC0255D532798F8B668,13000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
179.43.128.16,CH,thealbum,815AE924755F1E63986E434A92A88EA1F75A60A3,6400,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.220.101.204,DE,ForPrivacyNET,816B9F9C383D0EA7DF939040D4D9FF563510F7FA,31000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
179.108.106.120,BR,Helios1,818E88508AC998F1818EA04CCA9034C5A62876B5,810,Fast Running V2Dir Valid,No,No,No
185.21.217.34,GB,SubjectDelta,819374FFCB0184491FC1B3A8C7745C4D5ABFEDEC,33000,Fast Running Stable Valid,No,No,No
103.21.3.89,AU,Unnamed,819D5BC31172DC2D75488B1AAC66013EB15E459B,21,Running Stable V2Dir Valid,No,No,No
185.220.101.134,DE,relayon0134,819EA634018417F97C702CE537A14755F55E4149,4500,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
185.225.69.91,HU,evudalhessempos,81A1D777C023EBB1DEE9E7FA8735629BA8F7497C,3700,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
37.252.190.176,AT,chutney,81A59766272894D27FE8375C4F83A6BA453671EF,13000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
98.111.239.210,US,coletonspeer,81A7BDD38677AA692792ECABAF06274CB9B97585,68000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
2.57.122.246,RO,prsv,81AA41BF043DD658FC2D8868678F84F82E9DDB86,6600,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
23.111.189.202,US,Blastoise,81AE230D4E2915CC562C0D202D19B3F0F385144A,44000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
188.61.80.105,CH,bartor,81B756ABCFBE8D4719C0610F8E24D34DC30905BB,6300,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.16,,hviv104,81B75D534F91BFB7C57AB67DA10BCEF622582AE8,43000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
194.34.132.51,FI,ClankC,81B8222C107CC0AAB575B83BF98D2492DB1F609D,3000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
134.195.196.69,CA,Unnamed,81B89439E34EE10A4F94C2C17235F9CE67C43450,44000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
162.255.84.248,US,InMemoryOfJohnKerr,81C55D403A82BF6E7C3FBDBD41D102B7088900D9,48000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
46.148.21.35,LT,Linstal3,81CBB1260140645450D8F599C8A9BDD289FF8530,8500,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
167.179.99.77,JP,risk7,81DD53F0384C2E959B8357093F1B85EDD541E844,3200,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.220.101.164,DE,relayon0164,81E0F3AF77BA41F87DDF2A37495A40B15B579ABD,5500,Exit Fast Running Stable V2Dir Valid,No,No,Yes
185.241.208.115,PL,Quetzalcoatl,81E31E75408D0804BF217AF2BC74307C2239AB3B,14000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.220.103.5,US,CalyxInstitute17,81EDFBC8F6F5C7CF0ADD5F8E08BC8FABA04089C6,32000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
192.42.116.181,,NTH29R7,81EE49957DB8E630403AEBE68645CDEDFE5FD425,20000,Exit Fast Running Stable Valid,No,No,Yes
23.154.177.22,US,UnredactedLille,821921A4F18B2E152153C8138E6989FA48745180,5800,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
192.42.116.186,,NTH34R5,8223DAE66759C0AD5BCC2857C02A2D8705BF7E77,16000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
140.99.170.71,US,FlashMouse,822ADC9FE83D43D7BA0700F0336D01C7F35C9133,1500,Fast HSDir Running Stable V2Dir Valid,No,No,No
146.70.120.58,HU,TheKid3,8238952147AAD596A49540DD146215D5F5627913,36000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
192.160.102.164,CA,snowfall,823AA81E277F366505545522CEDC2F529CE4DC3F,26000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
143.47.34.118,ES,SnoflakeSteam2664,8245B302374EF3554EC7D9AED59D883638DBD628,4200,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
37.252.255.135,RU,lokit13,824862C40A81327DE807F44A7DB9827A62B86B57,21000,Exit Fast Running V2Dir Valid,No,No,Yes
23.88.75.73,DE,Monaco,824FDDADCE9B893382E28BA54C52406DBE3740C3,56000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
80.82.78.14,NL,Juxthermopoli,825365C44650897970F158574AF29D42A33DE541,8600,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
82.223.1.192,ES,ZwiebelRouter03,8257411C95B2B8367F13FE5ED4BEE4F574940556,20000,Fast Running V2Dir Valid,No,No,No
185.220.101.24,DE,artikel10ber95,826C68B4CD2B8F55ED3ABE253FE29FBBAD28EDF6,22000,Exit Fast Running Stable Valid,No,No,Yes
198.251.88.70,LU,Polyphemus3,826C85481CCB8496EC3E67A4A477C24808D74011,10000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
103.54.56.114,US,ssp,827E0D876B16A5BCC08104D09A1C4121E688F1AD,6300,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
176.9.38.121,DE,Turik,8284C8A45D22F2981C4B6287C7FB4367116E7CCE,49000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.220.102.251,DE,Digitalcourage4ip4b,8287DADC415B3E667C617EEFB6E7D654C7AC0C47,27000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
185.241.208.206,PL,Aramis,828EFC54AF1D0675E6F12F372E46CCE652674359,1,Exit Running V2Dir Valid,No,No,Yes
136.56.31.227,US,Pleiades,8294187C41680B65872AEC7520B974689CC00B60,5400,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.220.101.43,DE,ForPrivacyNET,829EC1AF85B89A4CD9E10C7271FEFF19A64C4A77,27000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
148.251.237.219,DE,operator,82A4BD0933B59E5A6F94BEA01A8EF55ABC031725,53000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.220.102.245,DE,Digitalcourage4ipfa,82ACC2C54FA8E53FB1A9C990CD0CD00077329DFD,20000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
79.112.46.191,RO,fairner,82C98E3488E9F19B17ADBA02784C011020FDF4DB,1100,Fast Running V2Dir Valid,No,No,No
141.98.11.27,LT,MakeTorDarkAgain,82CA16755176BE77153C8536989F7C99BADC5E2A,22000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.220.101.24,DE,artikel10ber93,82CD1F493545A0FA89EC05593B64B6B628DEADB7,28000,Exit Fast Running Stable Valid,No,No,Yes
45.141.215.63,PL,Quetzalcoatl,82CE42D04B5BA616E611E4758861C864B2ACFCA8,15000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
89.58.27.84,DE,darklab1,82D1A2DBABE623D420122B1D59965277007B9446,19000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
212.83.43.94,DE,Ichotolot63,82DA9678A0BAE60087AA68A3E1D6E6A2C4246D6D,21000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
193.122.15.219,DE,Unnamed,82EC03BDEC465E9BACDD119AC0B7396AD6DC0720,21000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
50.7.14.36,JP,tuferi,82F0AD4827B3FFC46D55E905231A7A472CF75D32,700,Fast HSDir Running Stable V2Dir Valid,No,No,No
194.163.157.49,DE,Rivamonde,82F51CF025521F9827642B856BC0CCB72AFBAE64,21000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
51.148.150.203,GB,heliodex,8300ACFA7D62597E2F857D25BB317D7F8282EAE6,50000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
185.101.34.108,NO,BugzBurgers,830AEEB2AAEED24C618A88902E155E9BC71A68B8,13000,BadExit Fast MiddleOnly Running Stable Valid,No,Yes,No
